iter	Passed	Remaining
1343	12027	23768
1344	12035	23758
1345	12042	23744
1346	12050	23733
1347	12057	23721
1348	12066	23713
1349	12074	23701
1350	12081	23688
1351	12089	23677
1352	12097	23667
1353	12104	23655
1354	12113	23646
1355	12122	23637
1356	12128	23622
1357	12136	23612
1358	12145	23603
1359	12153	23592
1360	12162	23583
1361	12170	23573
1362	12177	23560
1363	12184	23547
1364	12192	23536
1365	12200	23525
1366	12208	23515
1367	12218	23508
1368	12227	23498
1369	12235	23489
1370	12244	23480
1371	12251	23467
1372	12260	23457
1373	12267	23446
1374	12277	23439
1375	12285	23428
1376	12294	23418
1377	12302	23409
1378	12310	23397
1379	12317	23384
1380	12325	23374
1381	12334	23365
1382	12341	23352
1383	12348	23340
1384	12356	23329
1385	12364	23319
1386	12373	23310
1387	12383	23303
1388	12392	23294
1389	12401	23286
1390	12408	23274
1391	12416	23262
1392	12423	23250
1393	12432	23242
1394	12439	23230
1395	12448	23221
1396	12457	23211
1397	12465	23201
1398	12472	23188
1399	12480	23178
1400	12489	23168
1401	12497	23159
1402	12504	23145
1403	12514	23139
1404	12522	23129
1405	12529	23115
1406	12537	23104
1407	12545	23094
1408	12553	23084
1409	12561	23074
1410	12570	23064
1411	12577	23053
1412	12587	23046
1413	12596	23037
1414	12605	23028
1415	12616	23023
1416	12625	23014
1417	12632	23002
1418	12640	22991
1419	12650	22984
1420	12656	22971
1421	12663	22958
1422	12670	22946
1423	12678	22934
1424	12685	22923
1425	12694	22913
1426	12701	22902
1427	12711	22895
1428	12722	22889
1429	12732	22882
1430	12740	22873
1431	12749	22864
1432	12758	22854
1433	12765	22842
1434	12774	22834
1435	12783	22825
1436	12790	22812
1437	12798	22801
1438	12806	22791
1439	12815	22782
1440	12824	22775
1441	12833	22765
1442	12841	22755
1443	12850	22747
1444	12858	22736
1445	12867	22727
1446	12875	22717
1447	12885	22709
1448	12894	22700
1449	12901	22688
1450	12910	22680
1451	12918	22670
1452	12926	22658
1453	12935	22650
1454	12943	22639
1455	12953	22632
1456	12961	22622
1457	12969	22611
1458	12976	22599
1459	12982	22586
1460	12990	22574
1461	12997	22564
1462	13005	22552
1463	13013	22543
1464	13020	22530
1465	13029	22521
1466	13037	22511
1467	13045	22501
1468	13053	22490
1469	13062	22481
1470	13070	22472
1471	13080	22464
1472	13090	22456
1473	13097	22446
1474	13106	22436
1475	13115	22427
1476	13123	22417
1477	13132	22408
1478	13141	22399
1479	13149	22390
1480	13158	22381
1481	13168	22373
1482	13176	22363
1483	13183	22351
1484	13191	22341
1485	13201	22333
1486	13210	22324
1487	13221	22320
1488	13231	22313
1489	13242	22307
1490	13251	22298
1491	13258	22287
1492	13268	22279
1493	13277	22271
1494	13288	22266
1495	13296	22255
1496	13304	22245
1497	13312	22235
1498	13319	22223
1499	13326	22211
1500	13336	22203
1501	13345	22194
1502	13352	22183
1503	13360	22172
1504	13368	22162
1505	13377	22154
1506	13385	22143
1507	13393	22133
1508	13403	22125
1509	13411	22116
1510	13419	22105
1511	13429	22098
1512	13438	22090
1513	13447	22080
1514	13454	22068
1515	13463	22060
1516	13470	22047
1517	13477	22036
1518	13486	22027
1519	13494	22017
1520	13503	22008
1521	13511	21999
1522	13520	21988
1523	13527	21978
1524	13535	21967
1525	13544	21959
1526	13554	21951
1527	13563	21942
1528	13571	21933
1529	13580	21923
1530	13586	21910
1531	13593	21899
1532	13601	21888
1533	13609	21877
1534	13617	21868
1535	13626	21859
1536	13633	21847
1537	13641	21836
1538	13650	21827
1539	13657	21816
1540	13664	21805
1541	13672	21794
1542	13680	21783
1543	13689	21775
1544	13698	21766
1545	13706	21756
1546	13715	21747
1547	13723	21737
1548	13731	21727
1549	13740	21718
1550	13749	21710
1551	13757	21699
1552	13765	21690
1553	13774	21680
1554	13781	21669
1555	13791	21661
1556	13798	21650
1557	13806	21640
1558	13814	21630
1559	13823	21620
1560	13830	21610
1561	13838	21599
1562	13847	21590
1563	13853	21577
1564	13862	21568
1565	13870	21559
1566	13878	21548
1567	13887	21539
1568	13894	21527
1569	13900	21515
1570	13908	21504
1571	13915	21492
1572	13922	21481
1573	13931	21472
1574	13939	21462
1575	13947	21452
1576	13956	21444
1577	13964	21433
1578	13972	21422
1579	13980	21413
1580	13989	21404
1581	13997	21393
1582	14006	21385
1583	14016	21378
1584	14027	21373
1585	14038	21367
1586	14045	21355
1587	14053	21346
1588	14060	21334
1589	14068	21324
1590	14076	21313
1591	14083	21302
1592	14093	21294
1593	14102	21286
1594	14109	21274
1595	14118	21265
1596	14126	21255
1597	14134	21245
1598	14143	21237
1599	14183	21275
1600	14194	21270
1601	14202	21258
1602	14211	21250
1603	14220	21241
1604	14228	21231
